,ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,bid_px_00,bid_sz_00,bid_ct_00,ask_px_00,ask_sz_00,ask_ct_00,bid_px_01,bid_sz_01,bid_ct_01,ask_px_01,ask_sz_01,ask_ct_01,bid_px_02,bid_sz_02,bid_ct_02,ask_px_02,ask_sz_02,ask_ct_02,bid_px_03,bid_sz_03,bid_ct_03,ask_px_03,ask_sz_03,ask_ct_03,bid_px_04,bid_sz_04,bid_ct_04,ask_px_04,ask_sz_04,ask_ct_04,bid_px_05,bid_sz_05,bid_ct_05,ask_px_05,ask_sz_05,ask_ct_05,bid_px_06,bid_sz_06,bid_ct_06,ask_px_06,ask_sz_06,ask_ct_06,bid_px_07,bid_sz_07,bid_ct_07,ask_px_07,ask_sz_07,ask_ct_07,bid_px_08,bid_sz_08,bid_ct_08,ask_px_08,ask_sz_08,ask_ct_08,bid_px_09,bid_sz_09,bid_ct_09,ask_px_09,ask_sz_09,ask_ct_09,symbol,order_id
5071,2025-07-29T20:12:01.077025000Z,2025-07-29T20:12:01.077025000Z,10,2,1108,S,N,0,,0,0,0,5106,12.43,3,1,13.09,30,1,12.36,2,1,13.10,100,1,12.23,100,1,13.11,20,1,12.22,100,1,13.12,5,2,11.97,100,1,13.27,2,1,11.92,100,1,13.38,100,1,11.90,700,1,13.64,100,1,11.85,700,1,13.75,700,1,11.82,700,1,13.82,100,1,11.79,700,1,13.89,100,1,ARL,0
5072,2025-07-29T20:12:01.077076000Z,2025-07-29T20:12:01.077076000Z,10,2,1108,S,N,0,,0,0,0,5107,12.43,3,1,13.09,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.12,5,2,12.22,100,1,13.27,2,1,11.97,100,1,13.38,100,1,11.92,100,1,13.64,100,1,11.90,700,1,13.75,700,1,11.85,700,1,13.82,100,1,11.82,700,1,13.89,100,1,11.79,700,1,13.90,100,1,ARL,0
5073,2025-07-29T20:12:01.077112000Z,2025-07-29T20:12:01.077112000Z,10,2,1108,S,N,0,,0,0,0,5108,12.43,3,1,13.09,30,1,12.36,2,1,13.10,100,1,12.23,100,1,13.11,20,1,12.22,100,1,13.12,5,2,11.97,100,1,13.27,2,1,11.92,100,1,13.38,100,1,11.90,700,1,13.64,100,1,11.85,700,1,13.75,700,1,11.82,700,1,13.82,100,1,11.79,700,1,13.89,100,1,ARL,0
5074,2025-07-29T20:12:01.077147000Z,2025-07-29T20:12:01.077147000Z,10,2,1108,S,N,0,,0,0,0,5109,12.43,3,1,13.09,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.12,5,2,12.22,100,1,13.27,2,1,11.97,100,1,13.38,100,1,11.92,100,1,13.64,100,1,11.90,700,1,13.75,700,1,11.85,700,1,13.82,100,1,11.82,700,1,13.89,100,1,11.79,700,1,13.90,100,1,ARL,0
5075,2025-07-29T20:12:01.077197000Z,2025-07-29T20:12:01.077197000Z,10,2,1108,S,N,0,,0,0,0,5110,12.43,3,1,13.09,30,1,12.36,2,1,13.10,100,1,12.23,100,1,13.11,20,1,12.22,100,1,13.12,5,2,11.97,100,1,13.27,2,1,11.92,100,1,13.38,100,1,11.90,700,1,13.64,100,1,11.85,700,1,13.75,700,1,11.82,700,1,13.82,100,1,11.79,700,1,13.89,100,1,ARL,0
5076,2025-07-29T20:12:01.077249000Z,2025-07-29T20:12:01.077249000Z,10,2,1108,S,N,0,,0,0,0,5111,12.43,3,1,13.09,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.12,5,2,12.22,100,1,13.27,2,1,11.97,100,1,13.38,100,1,11.92,100,1,13.64,100,1,11.90,700,1,13.75,700,1,11.85,700,1,13.82,100,1,11.82,700,1,13.89,100,1,11.79,700,1,13.90,100,1,ARL,0
5077,2025-07-29T20:12:01.077324000Z,2025-07-29T20:12:01.077324000Z,10,2,1108,S,N,0,,0,0,0,5112,12.43,3,1,13.09,30,1,12.36,2,1,13.10,100,1,12.23,100,1,13.11,20,1,12.22,100,1,13.12,5,2,11.97,100,1,13.27,2,1,11.92,100,1,13.38,100,1,11.90,700,1,13.64,100,1,11.85,700,1,13.75,700,1,11.82,700,1,13.82,100,1,11.79,700,1,13.89,100,1,ARL,0
5078,2025-07-29T20:12:01.077387000Z,2025-07-29T20:12:01.077387000Z,10,2,1108,S,N,0,,0,0,0,5113,12.43,3,1,13.09,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.12,5,2,12.22,100,1,13.27,2,1,11.97,100,1,13.38,100,1,11.92,100,1,13.64,100,1,11.90,700,1,13.75,700,1,11.85,700,1,13.82,100,1,11.82,700,1,13.89,100,1,11.79,700,1,13.90,100,1,ARL,0
5079,2025-07-29T20:12:01.077430000Z,2025-07-29T20:12:01.077430000Z,10,2,1108,S,N,0,,0,0,0,5114,12.43,3,1,13.09,30,1,12.36,2,1,13.10,100,1,12.23,100,1,13.11,20,1,12.22,100,1,13.12,5,2,11.97,100,1,13.27,2,1,11.92,100,1,13.38,100,1,11.90,700,1,13.64,100,1,11.85,700,1,13.75,700,1,11.82,700,1,13.82,100,1,11.79,700,1,13.89,100,1,ARL,0
5080,2025-07-29T20:12:01.077465000Z,2025-07-29T20:12:01.077465000Z,10,2,1108,S,N,0,,0,0,0,5115,12.43,3,1,13.09,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.12,5,2,12.22,100,1,13.27,2,1,11.97,100,1,13.38,100,1,11.92,100,1,13.64,100,1,11.90,700,1,13.75,700,1,11.85,700,1,13.82,100,1,11.82,700,1,13.89,100,1,11.79,700,1,13.90,100,1,ARL,0
5081,2025-07-29T20:12:01.077501000Z,2025-07-29T20:12:01.077501000Z,10,2,1108,S,N,0,,0,0,0,5116,12.43,3,1,13.09,30,1,12.36,2,1,13.10,100,1,12.23,100,1,13.11,20,1,12.22,100,1,13.12,5,2,11.97,100,1,13.27,2,1,11.92,100,1,13.38,100,1,11.90,700,1,13.64,100,1,11.85,700,1,13.75,700,1,11.82,700,1,13.82,100,1,11.79,700,1,13.89,100,1,ARL,0
5082,2025-07-29T20:12:01.077536000Z,2025-07-29T20:12:01.077536000Z,10,2,1108,S,N,0,,0,0,0,5117,12.43,3,1,13.09,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.12,5,2,12.22,100,1,13.27,2,1,11.97,100,1,13.38,100,1,11.92,100,1,13.64,100,1,11.90,700,1,13.75,700,1,11.85,700,1,13.82,100,1,11.82,700,1,13.89,100,1,11.79,700,1,13.90,100,1,ARL,0
5083,2025-07-29T20:12:01.077571000Z,2025-07-29T20:12:01.077571000Z,10,2,1108,S,N,0,,0,0,0,5118,12.43,3,1,13.09,30,1,12.36,2,1,13.10,100,1,12.23,100,1,13.11,20,1,12.22,100,1,13.12,5,2,11.97,100,1,13.27,2,1,11.92,100,1,13.38,100,1,11.90,700,1,13.64,100,1,11.85,700,1,13.75,700,1,11.82,700,1,13.82,100,1,11.79,700,1,13.89,100,1,ARL,0
5084,2025-07-29T20:12:01.077606000Z,2025-07-29T20:12:01.077606000Z,10,2,1108,S,N,0,,0,0,0,5119,12.43,3,1,13.09,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.12,5,2,12.22,100,1,13.27,2,1,11.97,100,1,13.38,100,1,11.92,100,1,13.64,100,1,11.90,700,1,13.75,700,1,11.85,700,1,13.82,100,1,11.82,700,1,13.89,100,1,11.79,700,1,13.90,100,1,ARL,0
5085,2025-07-29T20:12:01.077642000Z,2025-07-29T20:12:01.077642000Z,10,2,1108,S,N,0,,0,0,0,5120,12.43,3,1,13.09,30,1,12.36,2,1,13.10,100,1,12.23,100,1,13.11,20,1,12.22,100,1,13.12,5,2,11.97,100,1,13.27,2,1,11.92,100,1,13.38,100,1,11.90,700,1,13.64,100,1,11.85,700,1,13.75,700,1,11.82,700,1,13.82,100,1,11.79,700,1,13.89,100,1,ARL,0
5086,2025-07-29T20:12:01.077677000Z,2025-07-29T20:12:01.077677000Z,10,2,1108,S,N,0,,0,0,0,5121,12.43,3,1,13.09,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.12,5,2,12.22,100,1,13.27,2,1,11.97,100,1,13.38,100,1,11.92,100,1,13.64,100,1,11.90,700,1,13.75,700,1,11.85,700,1,13.82,100,1,11.82,700,1,13.89,100,1,11.79,700,1,13.90,100,1,ARL,0
5087,2025-07-29T20:12:01.077711000Z,2025-07-29T20:12:01.077711000Z,10,2,1108,S,N,0,,0,0,0,5122,12.43,3,1,13.09,30,1,12.36,2,1,13.10,100,1,12.23,100,1,13.11,20,1,12.22,100,1,13.12,5,2,11.97,100,1,13.27,2,1,11.92,100,1,13.38,100,1,11.90,700,1,13.64,100,1,11.85,700,1,13.75,700,1,11.82,700,1,13.82,100,1,11.79,700,1,13.89,100,1,ARL,0
5088,2025-07-29T20:12:01.077745000Z,2025-07-29T20:12:01.077745000Z,10,2,1108,S,N,0,,0,0,0,5123,12.43,3,1,13.09,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.12,5,2,12.22,100,1,13.27,2,1,11.97,100,1,13.38,100,1,11.92,100,1,13.64,100,1,11.90,700,1,13.75,700,1,11.85,700,1,13.82,100,1,11.82,700,1,13.89,100,1,11.79,700,1,13.90,100,1,ARL,0
5089,2025-07-29T20:12:01.077780000Z,2025-07-29T20:12:01.077780000Z,10,2,1108,S,N,0,,0,0,0,5124,12.43,3,1,13.09,30,1,12.36,2,1,13.10,100,1,12.23,100,1,13.11,20,1,12.22,100,1,13.12,5,2,11.97,100,1,13.27,2,1,11.92,100,1,13.38,100,1,11.90,700,1,13.64,100,1,11.85,700,1,13.75,700,1,11.82,700,1,13.82,100,1,11.79,700,1,13.89,100,1,ARL,0
5090,2025-07-29T20:12:01.077815000Z,2025-07-29T20:12:01.077815000Z,10,2,1108,S,N,0,,0,0,0,5125,12.43,3,1,13.09,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.12,5,2,12.22,100,1,13.27,2,1,11.97,100,1,13.38,100,1,11.92,100,1,13.64,100,1,11.90,700,1,13.75,700,1,11.85,700,1,13.82,100,1,11.82,700,1,13.89,100,1,11.79,700,1,13.90,100,1,ARL,0
5091,2025-07-29T20:12:01.077849000Z,2025-07-29T20:12:01.077849000Z,10,2,1108,S,N,0,,0,0,0,5126,12.43,3,1,13.09,30,1,12.36,2,1,13.10,100,1,12.23,100,1,13.11,20,1,12.22,100,1,13.12,5,2,11.97,100,1,13.27,2,1,11.92,100,1,13.38,100,1,11.90,700,1,13.64,100,1,11.85,700,1,13.75,700,1,11.82,700,1,13.82,100,1,11.79,700,1,13.89,100,1,ARL,0
5092,2025-07-29T20:12:01.077884000Z,2025-07-29T20:12:01.077884000Z,10,2,1108,S,N,0,,0,0,0,5127,12.43,3,1,13.09,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.12,5,2,12.22,100,1,13.27,2,1,11.97,100,1,13.38,100,1,11.92,100,1,13.64,100,1,11.90,700,1,13.75,700,1,11.85,700,1,13.82,100,1,11.82,700,1,13.89,100,1,11.79,700,1,13.90,100,1,ARL,0
5093,2025-07-29T20:12:01.077919000Z,2025-07-29T20:12:01.077919000Z,10,2,1108,S,N,0,,0,0,0,5128,12.43,3,1,13.09,30,1,12.36,2,1,13.10,100,1,12.23,100,1,13.11,20,1,12.22,100,1,13.12,5,2,11.97,100,1,13.27,2,1,11.92,100,1,13.38,100,1,11.90,700,1,13.64,100,1,11.85,700,1,13.75,700,1,11.82,700,1,13.82,100,1,11.79,700,1,13.89,100,1,ARL,0
5094,2025-07-29T20:12:01.077954000Z,2025-07-29T20:12:01.077954000Z,10,2,1108,S,N,0,,0,0,0,5129,12.43,3,1,13.09,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.12,5,2,12.22,100,1,13.27,2,1,11.97,100,1,13.38,100,1,11.92,100,1,13.64,100,1,11.90,700,1,13.75,700,1,11.85,700,1,13.82,100,1,11.82,700,1,13.89,100,1,11.79,700,1,13.90,100,1,ARL,0
5095,2025-07-29T20:12:01.077988000Z,2025-07-29T20:12:01.077988000Z,10,2,1108,S,N,0,,0,0,0,5130,12.43,3,1,13.09,30,1,12.36,2,1,13.10,100,1,12.23,100,1,13.11,20,1,12.22,100,1,13.12,5,2,11.97,100,1,13.27,2,1,11.92,100,1,13.38,100,1,11.90,700,1,13.64,100,1,11.85,700,1,13.75,700,1,11.82,700,1,13.82,100,1,11.79,700,1,13.89,100,1,ARL,0
5096,2025-07-29T20:12:01.078023000Z,2025-07-29T20:12:01.078023000Z,10,2,1108,S,N,0,,0,0,0,5131,12.43,3,1,13.09,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.12,5,2,12.22,100,1,13.27,2,1,11.97,100,1,13.38,100,1,11.92,100,1,13.64,100,1,11.90,700,1,13.75,700,1,11.85,700,1,13.82,100,1,11.82,700,1,13.89,100,1,11.79,700,1,13.90,100,1,ARL,0
5097,2025-07-29T20:12:01.078058000Z,2025-07-29T20:12:01.078058000Z,10,2,1108,S,N,0,,0,0,0,5132,12.43,3,1,13.09,30,1,12.36,2,1,13.10,100,1,12.23,100,1,13.11,20,1,12.22,100,1,13.12,5,2,11.97,100,1,13.27,2,1,11.92,100,1,13.38,100,1,11.90,700,1,13.64,100,1,11.85,700,1,13.75,700,1,11.82,700,1,13.82,100,1,11.79,700,1,13.89,100,1,ARL,0
5098,2025-07-29T20:12:01.078093000Z,2025-07-29T20:12:01.078093000Z,10,2,1108,S,N,0,,0,0,0,5133,12.43,3,1,13.09,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.12,5,2,12.22,100,1,13.27,2,1,11.97,100,1,13.38,100,1,11.92,100,1,13.64,100,1,11.90,700,1,13.75,700,1,11.85,700,1,13.82,100,1,11.82,700,1,13.89,100,1,11.79,700,1,13.90,100,1,ARL,0
5099,2025-07-29T20:12:01.078127000Z,2025-07-29T20:12:01.078127000Z,10,2,1108,S,N,0,,0,0,0,5134,12.43,3,1,13.09,30,1,12.36,2,1,13.10,100,1,12.23,100,1,13.11,20,1,12.22,100,1,13.12,5,2,11.97,100,1,13.27,2,1,11.92,100,1,13.38,100,1,11.90,700,1,13.64,100,1,11.85,700,1,13.75,700,1,11.82,700,1,13.82,100,1,11.79,700,1,13.89,100,1,ARL,0
5100,2025-07-29T20:12:01.078162000Z,2025-07-29T20:12:01.078162000Z,10,2,1108,S,N,0,,0,0,0,5135,12.43,3,1,13.09,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.12,5,2,12.22,100,1,13.27,2,1,11.97,100,1,13.38,100,1,11.92,100,1,13.64,100,1,11.90,700,1,13.75,700,1,11.85,700,1,13.82,100,1,11.82,700,1,13.89,100,1,11.79,700,1,13.90,100,1,ARL,0
5101,2025-07-29T20:12:01.078197000Z,2025-07-29T20:12:01.078197000Z,10,2,1108,S,N,0,,0,0,0,5136,12.43,3,1,13.09,30,1,12.36,2,1,13.10,100,1,12.23,100,1,13.11,20,1,12.22,100,1,13.12,5,2,11.97,100,1,13.27,2,1,11.92,100,1,13.38,100,1,11.90,700,1,13.64,100,1,11.85,700,1,13.75,700,1,11.82,700,1,13.82,100,1,11.79,700,1,13.89,100,1,ARL,0
5102,2025-07-29T20:12:01.078232000Z,2025-07-29T20:12:01.078232000Z,10,2,1108,S,N,0,,0,0,0,5137,12.43,3,1,13.09,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.12,5,2,12.22,100,1,13.27,2,1,11.97,100,1,13.38,100,1,11.92,100,1,13.64,100,1,11.90,700,1,13.75,700,1,11.85,700,1,13.82,100,1,11.82,700,1,13.89,100,1,11.79,700,1,13.90,100,1,ARL,0
5103,2025-07-29T20:12:01.078266000Z,2025-07-29T20:12:01.078266000Z,10,2,1108,S,N,0,,0,0,0,5138,12.43,3,1,13.09,30,1,12.36,2,1,13.10,100,1,12.23,100,1,13.11,20,1,12.22,100,1,13.12,5,2,11.97,100,1,13.27,2,1,11.92,100,1,13.38,100,1,11.90,700,1,13.64,100,1,11.85,700,1,13.75,700,1,11.82,700,1,13.82,100,1,11.79,700,1,13.89,100,1,ARL,0
5104,2025-07-29T20:12:01.078301000Z,2025-07-29T20:12:01.078301000Z,10,2,1108,S,N,0,,0,0,0,5139,12.43,3,1,13.09,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.12,5,2,12.22,100,1,13.27,2,1,11.97,100,1,13.38,100,1,11.92,100,1,13.64,100,1,11.90,700,1,13.75,700,1,11.85,700,1,13.82,100,1,11.82,700,1,13.89,100,1,11.79,700,1,13.90,100,1,ARL,0
5105,2025-07-29T20:12:01.078336000Z,2025-07-29T20:12:01.078336000Z,10,2,1108,S,N,0,,0,0,0,5140,12.43,3,1,13.09,30,1,12.36,2,1,13.10,100,1,12.23,100,1,13.11,20,1,12.22,100,1,13.12,5,2,11.97,100,1,13.27,2,1,11.92,100,1,13.38,100,1,11.90,700,1,13.64,100,1,11.85,700,1,13.75,700,1,11.82,700,1,13.82,100,1,11.79,700,1,13.89,100,1,ARL,0
5106,2025-07-29T20:12:01.078371000Z,2025-07-29T20:12:01.078371000Z,10,2,1108,S,N,0,,0,0,0,5141,12.43,3,1,13.09,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.12,5,2,12.22,100,1,13.27,2,1,11.97,100,1,13.38,100,1,11.92,100,1,13.64,100,1,11.90,700,1,13.75,700,1,11.85,700,1,13.82,100,1,11.82,700,1,13.89,100,1,11.79,700,1,13.90,100,1,ARL,0
5107,2025-07-29T20:12:01.078406000Z,2025-07-29T20:12:01.078406000Z,10,2,1108,S,N,0,,0,0,0,5142,12.43,3,1,13.09,30,1,12.36,2,1,13.10,100,1,12.23,100,1,13.11,20,1,12.22,100,1,13.12,5,2,11.97,100,1,13.27,2,1,11.92,100,1,13.38,100,1,11.90,700,1,13.64,100,1,11.85,700,1,13.75,700,1,11.82,700,1,13.82,100,1,11.79,700,1,13.89,100,1,ARL,0
5108,2025-07-29T20:12:01.078440000Z,2025-07-29T20:12:01.078440000Z,10,2,1108,S,N,0,,0,0,0,5143,12.43,3,1,13.09,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.12,5,2,12.22,100,1,13.27,2,1,11.97,100,1,13.38,100,1,11.92,100,1,13.64,100,1,11.90,700,1,13.75,700,1,11.85,700,1,13.82,100,1,11.82,700,1,13.89,100,1,11.79,700,1,13.90,100,1,ARL,0
5109,2025-07-29T20:12:01.078475000Z,2025-07-29T20:12:01.078475000Z,10,2,1108,S,N,0,,0,0,0,5144,12.43,3,1,13.09,30,1,12.36,2,1,13.10,100,1,12.23,100,1,13.11,20,1,12.22,100,1,13.12,5,2,11.97,100,1,13.27,2,1,11.92,100,1,13.38,100,1,11.90,700,1,13.64,100,1,11.85,700,1,13.75,700,1,11.82,700,1,13.82,100,1,11.79,700,1,13.89,100,1,ARL,0
5110,2025-07-29T20:12:01.078510000Z,2025-07-29T20:12:01.078510000Z,10,2,1108,S,N,0,,0,0,0,5145,12.43,3,1,13.09,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.12,5,2,12.22,100,1,13.27,2,1,11.97,100,1,13.38,100,1,11.92,100,1,13.64,100,1,11.90,700,1,13.75,700,1,11.85,700,1,13.82,100,1,11.82,700,1,13.89,100,1,11.79,700,1,13.90,100,1,ARL,0
5111,2025-07-29T20:12:01.078545000Z,2025-07-29T20:12:01.078545000Z,10,2,1108,S,N,0,,0,0,0,5146,12.43,3,1,13.09,30,1,12.36,2,1,13.10,100,1,12.23,100,1,13.11,20,1,12.22,100,1,13.12,5,2,11.97,100,1,13.27,2,1,11.92,100,1,13.38,100,1,11.90,700,1,13.64,100,1,11.85,700,1,13.75,700,1,11.82,700,1,13.82,100,1,11.79,700,1,13.89,100,1,ARL,0
5112,2025-07-29T20:12:01.078593000Z,2025-07-29T20:12:01.078593000Z,10,2,1108,S,N,0,,0,0,0,5147,12.43,3,1,13.09,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.12,5,2,12.22,100,1,13.27,2,1,11.97,100,1,13.38,100,1,11.92,100,1,13.64,100,1,11.90,700,1,13.75,700,1,11.85,700,1,13.82,100,1,11.82,700,1,13.89,100,1,11.79,700,1,13.90,100,1,ARL,0
5113,2025-07-29T20:12:01.078628000Z,2025-07-29T20:12:01.078628000Z,10,2,1108,S,N,0,,0,0,0,5148,12.43,3,1,13.09,30,1,12.36,2,1,13.10,100,1,12.23,100,1,13.11,20,1,12.22,100,1,13.12,5,2,11.97,100,1,13.27,2,1,11.92,100,1,13.38,100,1,11.90,700,1,13.64,100,1,11.85,700,1,13.75,700,1,11.82,700,1,13.82,100,1,11.79,700,1,13.89,100,1,ARL,0
5114,2025-07-29T20:12:01.078662000Z,2025-07-29T20:12:01.078662000Z,10,2,1108,S,N,0,,0,0,0,5149,12.43,3,1,13.09,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.12,5,2,12.22,100,1,13.27,2,1,11.97,100,1,13.38,100,1,11.92,100,1,13.64,100,1,11.90,700,1,13.75,700,1,11.85,700,1,13.82,100,1,11.82,700,1,13.89,100,1,11.79,700,1,13.90,100,1,ARL,0
5115,2025-07-29T20:12:01.078697000Z,2025-07-29T20:12:01.078697000Z,10,2,1108,S,N,0,,0,0,0,5150,12.43,3,1,13.09,30,1,12.36,2,1,13.10,100,1,12.23,100,1,13.11,20,1,12.22,100,1,13.12,5,2,11.97,100,1,13.27,2,1,11.92,100,1,13.38,100,1,11.90,700,1,13.64,100,1,11.85,700,1,13.75,700,1,11.82,700,1,13.82,100,1,11.79,700,1,13.89,100,1,ARL,0
5116,2025-07-29T20:12:01.078732000Z,2025-07-29T20:12:01.078732000Z,10,2,1108,S,N,0,,0,0,0,5151,12.43,3,1,13.09,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.12,5,2,12.22,100,1,13.27,2,1,11.97,100,1,13.38,100,1,11.92,100,1,13.64,100,1,11.90,700,1,13.75,700,1,11.85,700,1,13.82,100,1,11.82,700,1,13.89,100,1,11.79,700,1,13.90,100,1,ARL,0
5117,2025-07-29T20:12:01.078766000Z,2025-07-29T20:12:01.078766000Z,10,2,1108,S,N,0,,0,0,0,5152,12.43,3,1,13.09,30,1,12.36,2,1,13.10,100,1,12.23,100,1,13.11,20,1,12.22,100,1,13.12,5,2,11.97,100,1,13.27,2,1,11.92,100,1,13.38,100,1,11.90,700,1,13.64,100,1,11.85,700,1,13.75,700,1,11.82,700,1,13.82,100,1,11.79,700,1,13.89,100,1,ARL,0
5118,2025-07-29T20:12:01.078801000Z,2025-07-29T20:12:01.078801000Z,10,2,1108,S,N,0,,0,0,0,5153,12.43,3,1,13.09,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.12,5,2,12.22,100,1,13.27,2,1,11.97,100,1,13.38,100,1,11.92,100,1,13.64,100,1,11.90,700,1,13.75,700,1,11.85,700,1,13.82,100,1,11.82,700,1,13.89,100,1,11.79,700,1,13.90,100,1,ARL,0
5119,2025-07-29T20:12:01.078836000Z,2025-07-29T20:12:01.078836000Z,10,2,1108,S,N,0,,0,0,0,5154,12.43,3,1,13.09,30,1,12.36,2,1,13.10,100,1,12.23,100,1,13.11,20,1,12.22,100,1,13.12,5,2,11.97,100,1,13.27,2,1,11.92,100,1,13.38,100,1,11.90,700,1,13.64,100,1,11.85,700,1,13.75,700,1,11.82,700,1,13.82,100,1,11.79,700,1,13.89,100,1,ARL,0
5120,2025-07-29T20:12:01.078871000Z,2025-07-29T20:12:01.078871000Z,10,2,1108,S,N,0,,0,0,0,5155,12.43,3,1,13.09,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.12,5,2,12.22,100,1,13.27,2,1,11.97,100,1,13.38,100,1,11.92,100,1,13.64,100,1,11.90,700,1,13.75,700,1,11.85,700,1,13.82,100,1,11.82,700,1,13.89,100,1,11.79,700,1,13.90,100,1,ARL,0
5121,2025-07-29T20:12:01.078906000Z,2025-07-29T20:12:01.078906000Z,10,2,1108,S,N,0,,0,0,0,5156,12.43,3,1,13.09,30,1,12.36,2,1,13.10,100,1,12.23,100,1,13.11,20,1,12.22,100,1,13.12,5,2,11.97,100,1,13.27,2,1,11.92,100,1,13.38,100,1,11.90,700,1,13.64,100,1,11.85,700,1,13.75,700,1,11.82,700,1,13.82,100,1,11.79,700,1,13.89,100,1,ARL,0
5122,2025-07-29T20:12:01.078940000Z,2025-07-29T20:12:01.078940000Z,10,2,1108,S,N,0,,0,0,0,5157,12.43,3,1,13.09,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.12,5,2,12.22,100,1,13.27,2,1,11.97,100,1,13.38,100,1,11.92,100,1,13.64,100,1,11.90,700,1,13.75,700,1,11.85,700,1,13.82,100,1,11.82,700,1,13.89,100,1,11.79,700,1,13.90,100,1,ARL,0
5123,2025-07-29T20:12:01.078975000Z,2025-07-29T20:12:01.078975000Z,10,2,1108,S,N,0,,0,0,0,5158,12.43,3,1,13.09,30,1,12.36,2,1,13.10,100,1,12.23,100,1,13.11,20,1,12.22,100,1,13.12,5,2,11.97,100,1,13.27,2,1,11.92,100,1,13.38,100,1,11.90,700,1,13.64,100,1,11.85,700,1,13.75,700,1,11.82,700,1,13.82,100,1,11.79,700,1,13.89,100,1,ARL,0
5124,2025-07-29T20:12:01.079010000Z,2025-07-29T20:12:01.079010000Z,10,2,1108,S,N,0,,0,0,0,5159,12.43,3,1,13.09,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.12,5,2,12.22,100,1,13.27,2,1,11.97,100,1,13.38,100,1,11.92,100,1,13.64,100,1,11.90,700,1,13.75,700,1,11.85,700,1,13.82,100,1,11.82,700,1,13.89,100,1,11.79,700,1,13.90,100,1,ARL,0
5125,2025-07-29T20:12:01.079045000Z,2025-07-29T20:12:01.079045000Z,10,2,1108,S,N,0,,0,0,0,5160,12.43,3,1,13.09,30,1,12.36,2,1,13.10,100,1,12.23,100,1,13.11,20,1,12.22,100,1,13.12,5,2,11.97,100,1,13.27,2,1,11.92,100,1,13.38,100,1,11.90,700,1,13.64,100,1,11.85,700,1,13.75,700,1,11.82,700,1,13.82,100,1,11.79,700,1,13.89,100,1,ARL,0
5126,2025-07-29T20:12:01.079080000Z,2025-07-29T20:12:01.079080000Z,10,2,1108,S,N,0,,0,0,0,5161,12.43,3,1,13.09,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.12,5,2,12.22,100,1,13.27,2,1,11.97,100,1,13.38,100,1,11.92,100,1,13.64,100,1,11.90,700,1,13.75,700,1,11.85,700,1,13.82,100,1,11.82,700,1,13.89,100,1,11.79,700,1,13.90,100,1,ARL,0
5127,2025-07-29T20:12:01.079115000Z,2025-07-29T20:12:01.079115000Z,10,2,1108,S,N,0,,0,0,0,5162,12.43,3,1,13.09,30,1,12.36,2,1,13.10,100,1,12.23,100,1,13.11,20,1,12.22,100,1,13.12,5,2,11.97,100,1,13.27,2,1,11.92,100,1,13.38,100,1,11.90,700,1,13.64,100,1,11.85,700,1,13.75,700,1,11.82,700,1,13.82,100,1,11.79,700,1,13.89,100,1,ARL,0
5128,2025-07-29T20:12:01.079150000Z,2025-07-29T20:12:01.079150000Z,10,2,1108,S,N,0,,0,0,0,5163,12.43,3,1,13.09,30,1,12.36,2,1,13.11,20,1,12.23,100,1,13.12,5,2,12.22,100,1,13.27,2,1,11.97,100,1,13.38,100,1,11.92,100,1,13.64,100,1,11.90,700,1,13.75,700,1,11.85,700,1,13.82,100,1,11.82,700,1,13.89,100,1,11.79,700,1,13.90,100,1,ARL,0
